华硕（ASUS）,其它,4599.00,酷睿四核,其它,其它,其它,其它,4G,其它,15.6英寸,2.6kg,2-5小时
戴尔（DELL）,XPS 13-9360-R3705S,8999.00,Intel 第8代 酷睿,其它,四核,集成显卡,其它,8G,256GB SSD,13.3英寸,2.41kg,>8小时
微星（MSI）,GL63,8399.00,Intel 第8代 酷睿,2.2GHz,六核,独立显卡,DDR4 2666,8G,128GB SSD,15.6英寸,2.2kg,2-5小时
机械师游戏本（MACHENIKE）,F117-FP6t,9998.00,i7-8750h,2.2GHz,其它,独立显卡,DDR4 2400,8G,256GB SSD,17.3英寸,4.64kg,2-5小时
戴尔（DELL）,其它,4899.00,酷睿四核,其它,其它,其它,其它,8G,其它,其它,2.32kg,其它
联想（Lenovo）,IdeaPad330C,5399.00,Intel 第8代 酷睿,1.6GHz,四核,独立显卡,其它,8G,128GB SSD,15.6英寸,2.1kg,2-5小时
神舟（HASEE）,战神ZX8-CP7S1,12999.00,Intel 第8代 酷睿,其他,其它,集显+独显,其它,16G,256GB SSD,15.6英寸,6.98kg,2-3小时 
戴尔（DELL）,Inspiron 5570,2999.00,酷睿双核i3处理器,其它　,其它,集成显卡,DDR4 2400,4G,其它,15.6英寸,3.0kg,5-8小时
宏碁（acer）,EX2519-C4J7（NX.EFACN.014）,2099.00,N3160,其它,四核,集成显卡,其它,4G,其它,15.6英寸,3.15kg,5-8小时
微软（Microsoft）,pro6,6988.00,其它,其它,其它,其它,其它,其它,其它,其它,0.8kg,13.5小时【根据实际情况不同】
炫龙,炫龙KP,7499.00,其它,其他,六核,集显+独显,其它,8G,128GB SSD,15.6英寸,5.1kg,2-3小时 
微软（Microsoft）,Surface Laptop 2,16888.00,i7-8650U ,其它,其它,集成显卡,其它,16G,512GB SSD,13.5英寸,2.38kg,>8小时
VAIO,其它,7988.00,Intel 第8代 酷睿,其它,四核,英特尔核芯显卡,其它,8G,256GB SSD,13.3英寸,2.24kg,>8小时
苹果（Apple）,MacBook Pro,13688.00,其它,其它,其它,其它,其它,其它,其它,13.3英寸,1.37kg,5-8小时
联想（Lenovo）,小新潮7000-14,5199.00,Intel 第8代 酷睿,其它,四核,集显+独显,其它,8G,其它,14.0英寸,1.7kg,5-8小时
联想（Lenovo）,小新Air ,5499.00,Intel 第8代 酷睿,其它,四核,独立显卡,其它,8G,256GB SSD,15.6英寸,2.53kg,5-8小时
ThinkPad,ThinkPad T480（20L5A00LCD）,8999.00,i5-8250U,1.6GHz睿频至3.4GHz,四核,独立显卡,DDR4 2400,8G,256GB SSD,14.0英寸,2.58kg,5-8小时
联想（Lenovo）,联想YOGA710/720,6899.00,第七代智能英特尔酷睿i5处理器,2.5GHz,双核,集显+独显,DDR4 2400,8G,256GB SSD,14.0英寸,1.6kg,5-8小时
华硕（ASUS）,其它,4199.00,AMD 四核处理器,2.0GHz,四核,其它,其它,4G,其它,15.6英寸,2.2kg,5-8小时
惠普（HP）,HP EliteBook 1050 G1,12888.00,Intel 第8代 酷睿,2.2GHz,六核,独立显卡,DDR4 2666,16G,SSD 512GB PCIe NVMe TLC,15.6英寸,2.925kg,其它
APPLE苹果,0,9168.00,其它,其它,其它,其它,其它,8G,其它,13.3英寸,3.0kg,其它
华硕（ASUS）,其它,4298.00,Intel 第8代 酷睿,1.6GHz,四核,独显+核显,其它,4G,128GB SSD,14.0英寸,1.4kg,2-5小时
外星人（Alienware）,Alienware 15 R4-R3848B,25999.00,i7-8750H,其他,六核,独立显卡,其它,32G,512GB SSD,15.6英寸,6.205kg,其它
小米（MI）,小米笔记本AIR 12.5英寸,3899.00,其它,其它,双核,集成显卡,其它,4G,128GB SSD,12.5英寸,2.16kg,>8小时
联想（Lenovo）,Y7000,5599.00,Intel 第8代 酷睿,2.3GHz,四核,独立显卡,DDR4 2666,8G,512GB SSD,15.6英寸,3.0kg,2-3小时 
戴睿（dere）,R9s,1798.00,赛扬四核,1.5GHz,四核,集成显卡,其它,其它,128GB SSD,15.6英寸,2.5kg,2-5小时
联想（Lenovo）,330-15,2949.00,第七代智能英特尔酷睿i5处理器,2.5GHz,双核,独立显卡,DDR3 1600,4G,128GB SSD,15.6英寸,1.7kg,2-5小时
宏碁（acer）,E5-576G-507C（NX.GVBCN.003）,4299.00,I5-7200U,其它,其它,独立显卡,其它,8G,256GB SSD,15.6英寸,3.205kg,5-8小时
华为（HUAWEI）,荣耀MagicBook ,4999.00,其它,其它,四核,其它,其它,8G,256GB SSD,14.0英寸,2.0kg,其它
华为（HUAWEI）,MateBook E BL-W19,6788.00,其它,其它,其它,其它,其它,其它,其它,其它,2.0kg,其它
小米（MI）,其它,3658.00,酷睿双核,其它　,双核,集成显卡,其它,4G,其它,12.5英寸,2.2kg,5-8小时
联想（Lenovo）,其它,2499.00,其它,其它,其它,独立显卡,其它,4G,其它,14.0英寸,2.5kg,2-5小时
联想（Lenovo）,拯救者R720,6099.00,Intel 第7代 酷睿,2.8GHz,四核,集显+独显,其它,8G,其它,15.6英寸,2.5kg,2-5小时
华硕（ASUS）,S4200UQ,5099.00,Intel 第8代 酷睿,其它,四核,独立显卡,其它,8G,其它,14.0英寸,1.43kg,5-8小时
ThinkPad,ThinkPad T480（20L5A01LCD）,9499.00,i7-8550U,1.8GHz睿频至4.0GHz,四核,独立显卡,DDR4 2400,8G,其它,14.0英寸,2.66kg,5-8小时
机械革命（MECHREVO）,机械革命S1,6698.00,Intel 第8代 酷睿,1.8GHz,四核,独立显卡,DDR4 2400,8G,512GB SSD,14.0英寸,2.18kg,>8小时
VAIO,其它,7686.00,Intel 第8代 酷睿,其它,四核,英特尔核芯显卡,其它,8G,256GB SSD,13.3英寸,2.25kg,>8小时
联想（Lenovo）,320S-15（小新潮7000升级款）,4599.00,第七代智能英特尔酷睿i5处理器,2.5GHz,双核,独立显卡,DDR4 2400,8G,128GB SSD,15.6英寸,1.89kg,2-5小时
ThinkPad,其它,6999.00,第七代智能英特尔酷睿i5处理器,2.5GHz,四核,独立显卡,DDR4 2400,8G,其它,14.0英寸,3.75kg,5-8小时
微星（MSI）,GP73 8RE-630CN,10699.00,Intel 第8代 酷睿,2.2GHz,其它,独立显卡,DDR4 2666,16G,128GB SSD,17.3英寸,4.99kg,2-5小时
微软（Microsoft）,Surface Laptop i5/i7【可选】,6488.00,酷睿双核,其它,双核,集成显卡,其它,8G,128GB SSD,13.5英寸,1.5kg,>8小时
惠普（HP）,光影精灵4,5299.00,酷睿四核,2.5GHz,四核,独立显卡,DDR4 2133,8G,128GB SSD,15.6英寸,2.5kg,>5小时
宏碁（acer）,E5-576G-57L9（NX.GVBCN.001）,3399.00,I5-7200U,其它,其它,独立显卡,其它,4G,其它,15.6英寸,3.33kg,5-8小时
华硕（ASUS）,其它,4399.00,Intel 第8代 酷睿,1.6GHz,四核,其它,DDR4 2400,4G,其它,15.6英寸,2.3kg,2-5小时
惠普（HP）,Pavilion 13-an0001TU,3999.00,i3-8145U,2.1-3.9GHz,双核,集成显卡,DDR4 2400,4G,256G PCIE SSD,13.3英寸,1.96kg,>8小时
戴尔（DELL）,其它,4799.00,其它,其它,其它,其它,其它,8G,其它,15.6英寸,2.1kg,2-5小时
微星（MSI）,GL63 8RE-417CN,8099.00,Intel 第8代 酷睿,2.2GHz,其它,集显+独显,DDR4 2666,8G,128GB SSD,15.6英寸,4.26kg,2-5小时
Apple,其它,5958.00,酷睿双核i5处理器,1.8GHz,双核,其它,其它,8G,128GB SSD,13.3英寸,3.0kg,5-8小时
微软（Microsoft）,Surface Pro,7688.00,其它,其它,其它,其它,其它,其它,其它,其它,1.66kg,13.5小时
联想（Lenovo）,联想拯救者Y7000,7099.00,Intel 第8代 酷睿,2.3GHz,四核,独立显卡,DDR4 2666,16G,其它,15.6英寸,2.5kg,2-5小时
华硕（ASUS）,其它,4798.00,其它,2.00GHz,其它,其它,其它,8G,其它,15.6英寸,2.5kg,2-3小时 
惠普（HP）,薄锐Envy 15,7088.00,Intel 第8代 酷睿,其它,其它,集显+独显,DDR4 2400,8G,其它,15.6英寸,3.0kg,>8小时
台电（TECLAST）,F5,2198.00,其它,其它,其它,其它,其它,其它,其它,其它,0.98kg,按实际使用情况而定
华硕（ASUS）,S4200,4588.00,Intel 第8代 酷睿,其它,四核,独立显卡,DDR4 2133,8G,256GB SSD,14.0英寸,5.0kg,5-8小时
华硕（ASUS）,其它,4688.00,Intel 第8代 酷睿,1.6GHz,四核,独显+核显,DDR4 2400,8G,128GB SSD,14.0英寸,2.5kg,5-8小时
ThinkPad,ThinkPad E480（20KNA003CD）,5799.00,Intel 第8代 酷睿,1.6GHz睿频至3.4GHz,四核,独立显卡,其它,8G,其它,14.0英寸,2.7kg,5-8小时
联想（Lenovo）,0,4699.00,AMD 双核处理器,2.6GHz,双核,独立显卡,DDR4 2133,其它,128GB SSD,15.6英寸,2.0kg,5-8小时
微星（MSI）,GV62 8RC-098CN,6799.00,其它,2.2GHz,其它,集显+独显,其它,8G,其它,15.6英寸,4.03kg,2-3小时 
华为（HUAWEI）,MateBook X Pro,12855.00,Intel 第8代 酷睿,其它,四核,独立显卡,其它,16G,256GB SSD,其它,2.0kg,5-8小时
ROG,2,12999.00,Intel 第8代 酷睿,2.2GHz,六核,独立显卡,DDR4 2666,8G,256GB SSD,15.6英寸,2.5kg,2-5小时
华硕（ASUS）,其它,4999.00,AMD 四核处理器,其它,其它,其它,其它,4G,其它,15.6英寸,2.1kg,2-5小时
联想（Lenovo）,0,4199.00,AMD 双核处理器,2.6GHz,双核,独立显卡,DDR4 2133,8G,128GB SSD,15.6英寸,2.0kg,5-8小时
联想（Lenovo）,潮7000,3299.00,AMD 双核处理器,2.3GHz,双核,独立显卡,DDR4 2400,4G,128GB SSD,14.0英寸,1.6kg,2-3小时 
ThinkPad,20L1A007CD,5999.00,Intel 第8代 酷睿,1.6GHz,四核,集成显卡,DDR4 2400,8G,256GB SSD,13.3英寸,2.495kg,5-8小时
神舟战神,其它,3999.00,其它,其他,其它,其它,其它,8G,256GB SSD,15.6英寸,3.85kg,2-3小时 
华硕（ASUS）,S5300UN,5699.00,Intel 第8代 酷睿,1.6GHz,四核,独显+核显,其它,8G,512GB SSD,15.6英寸,2.59kg,5-8小时
炫龙,其它,2999.00,其它,2.3GHz,双核,集显+独显,其它,4G,256GB SSD,15.6英寸,3.3kg,2-3小时 
联想（Lenovo）,MIIX 520-IKB,4288.00,其它,其它,其它,其它,其它,4G,其它,12.2英寸,2.2kg,5-8小时
其它,其它,17399.00,其它,其它,其它,其它,其它,其它,其它,其它,4.42kg,其它
小米（MI）,小米 - Pro,5399.00,Intel 第8代 酷睿,其它　,四核,独立显卡,DDR4 2400,8G,256GB SSD,15.6英寸,2.0kg,>8小时
联想（Lenovo）,IdeaPad330C-15,5299.00,Intel 第8代 酷睿,其它,其它,其它,DDR4 2400,8G,128GB SSD,15.6英寸,2.0kg,5-8小时
戴尔（DELL）,其它,3299.00,Intel Pentium,其它,其它,集成显卡,DDR3 1600,8G,128GB SSD,15.6英寸,2.2kg,2-5小时
小米（MI）,小米笔记本Pro,7299.00,酷睿四核,其它,四核,独立显卡,DDR4 2400,16G,256GB SSD,15.6英寸,2.0kg,>8小时
华硕（ASUS）,A580,3699.00,Intel 第7代 酷睿,2.40 GHz,双核,独立显卡,DDR4 2400,8G,其它,15.6英寸,2.3kg,2-5小时
戴尔（DELL）,游匣G3游戏本,5899.00,Intel 第8代 酷睿,2.3GHz,四核,独立显卡,其它,8G,128GB SSD,15.6英寸,2.4kg,2-5小时
华为（HUAWEI）,Matebook D（2018版）,6288.00,Intel 第8代 酷睿,其它,四核,独显+核显,其它,16G,其它,15.6英寸,1.9kg,其它
ThinkPad,其它,6699.00,酷睿四核,1.6GHz,四核,其它,DDR4 2400,8G,其它,14.0英寸,2.2kg,5-8小时
华硕（ASUS）,其它,3699.00,酷睿四核,其它,其它,其它,其它,4G,其它,15.6英寸,2.6kg,2-5小时
华硕（ASUS）,0,6899.00,Intel 第8代 酷睿,2.2GHz,其它,独立显卡,DDR4 2666,8G,其它,15.6英寸,2.3kg,2-5小时
ThinkPad,S2-0JCD,5599.00,酷睿四核,1.6GHz,四核,集成显卡,DDR4 2400,8G,其它,13.3英寸,1.5kg,5-8小时
联想（Lenovo）,联想拯救者Y7000,6699.00,Intel 第8代 酷睿,2.3GHz,四核,独立显卡,DDR4 2666,8G,其它,15.6英寸,5.0kg,2-5小时
联想（Lenovo）,0,3199.00,赛扬双核,其它,双核,英特尔核芯显卡,其它,4G,128GB SSD,14.0英寸,3.6kg,5-8小时
戴尔（DELL）,0,4249.00,酷睿四核,1.6GHz,四核,其它,其它,4G,其它,13.3英寸,2.0kg,5-8小时
联想（Lenovo）,0,5999.00,Intel 第8代 酷睿,1.6GHz,四核,集显+独显,DDR4 2400,8G,256GB SSD,14.0英寸,2.5kg,5-8小时
惠普（HP）,0,6499.00,Intel 第8代 酷睿,其它,其它,其它,其它,8G,其它,13.3英寸,1.3kg,5-8小时
联想（Lenovo）,0,2899.00,赛扬双核,其它,双核,英特尔核芯显卡,其它,4G,128GB SSD,14.0英寸,3.6kg,5-8小时
ThinkPad,其它,4799.00,第七代智能英特尔酷睿i5处理器,2.26GHz,其它,英特尔核芯显卡,DDR4 2133,8G,256GB SSD,13.3英寸,1.47kg,2-5小时
惠普（HP）,Pavilion14-ce1010TX ,6799.00,i7-8565U,1.8-4.6GHz,四核,独立显卡,其它,8G,256GB SSD,14.0英寸,3.93kg,>8小时
联想（Lenovo）,ideapad 320S,3999.00,AMD 四核处理器,基本频率：2.7GHz-最大频率：3.6GHz ,四核,独立显卡,其它,4G,256GB SSD,15.6英寸,2.55kg,2-5小时
联想（Lenovo）,其它,6199.00,Intel 第8代 酷睿,2.3GHz,四核,独显+核显,其它,8G,其它,15.6英寸,5.0kg,2-5小时
宏碁（acer）,TMTX520-G2-MG-52ZZ（NX.VHBCN.002）,4299.00,Intel 第8代 酷睿,其它,四核,独立显卡,其它,4G,128GB SSD,15.6英寸,3.16kg,其它
微软（Microsoft）,其它,8188.00,其它,其它,其它,其它,其它,其它,其它,其它,500.00g,其它
华为（HUAWEI）,Matebook x,5888.00,Intel 第7代 酷睿,其它,其它,集成显卡,其它,4G,256GB SSD,其它,2.0kg,>8小时
联想（Lenovo）,330c,4999.00,Intel 第8代 酷睿,1.6GHz,四核,独立显卡,DDR4 2400,8G,其它,14.0英寸,3.0kg,2-5小时
华硕（ASUS）,其它,4899.00,Intel 第8代 酷睿,其它,四核,独显+核显,DDR4 2400,8G,其它,15.6英寸,2.5kg,2-3小时 
联想（Lenovo）,0,4699.00,AMD 双核处理器,2.6GHz,双核,独立显卡,DDR4 2133,8G,128GB SSD,15.6英寸,2.0kg,5-8小时
机械革命（MECHREVO）,其它,9699.00,其它,2.2GHz,其它,其它,其它,16G,其它,15.6英寸,2.5kg,2-5小时
宏碁（acer）,SF314-52G-56GX（NX.GQYCN.001）,5799.00,i5-8250U,1.6 GHz主频- 睿频可达3.4 GHz,四核,独立显卡,其它,8G,256GB PCIe 固态硬盘,14.0英寸,2.95kg,>8小时
华为（HUAWEI）,其它,3999.00,Intel 第8代 酷睿,其它,四核,独立显卡,其它,8G,256GB SSD,14.0英寸,1.47kg,>8小时
联想（Lenovo）,V330-15 i5,4388.00,Intel 第8代 酷睿,1.6GHz,四核,独立显卡,DDR4 2400,8G,128GB SSD,15.6英寸,2.0kg,2-5小时
戴睿（dere）,R9s,1998.00,赛扬四核,1.5GHz,四核,集成显卡,其它,其它,128GB SSD,15.6英寸,2.5kg,2-5小时
惠普（HP）,0,4599.00,酷睿四核,其它　,四核,集显+独显,DDR4 2133,4G,其它,14.1英寸,2.5kg,5-8小时
宏碁（acer）,SF314-54-55PT（NX.GZXCN.002）,4699.00,i5-8250U,其它,其它,集成显卡,DDR4 ,8G,128GB SSD,14.0英寸,2.45kg,5-8小时
华为（HUAWEI）,0,12855.00,Intel 第8代 酷睿,其它,四核,集显+独显,其它,16G,256GB SSD,其它,1.33kg,其它
联想（Lenovo）,ideapad 720S,5999.00,酷睿四核,基本频率：1.60GHz-最大频率：3.40GHz,四核,集成显卡,DDR4 2400,8G,256GB SSD,13.3英寸,2.34kg,5-8小时
外星人（Alienware）,Alienware 15 R4-R3748B,21499.00,其它,其他,六核,独立显卡,其它,16G,256GB SSD,15.6英寸,6.18kg,其它
戴尔（DELL）,其它,4199.00,酷睿四核,其它,四核,其它,DDR4 2400,4G,128GB SSD,13.3英寸,3.0kg,5-8小时
苹果（Apple）,Macbook Air,6288.00,酷睿双核i5处理器,1.8GHz,双核,其它,其它,8G,128GB SSD,13.3英寸,1.35kg,5-8小时
戴尔（DELL）,其它,5699.00,Intel 第8代 酷睿,2.3GHz,四核,独立显卡,DDR4 2666,8G,其它,15.6英寸,4.16kg,2-3小时 
炫龙,炫龙KP,6699.00,Intel 第8代 酷睿,2.8GHz,六核,集显+独显,其它,16G,128GB SSD,15.6英寸,5.02kg,2-3小时 
炫龙,其它,4349.00,其它,其他,其它,独显芯片,DDR4 2400,8G,其它,15.6英寸,2.7kg,2-3小时 
惠普（HP）,其它,5799.00,酷睿四核,其它,其它,其它,其它,8G,其它,14.0英寸,2.5kg,>8小时
联想（Lenovo）,小新潮7000,4299.00,AMD 双核处理器,2.6GHz,双核,独立显卡,DDR4 2400,8G,无,15.6英寸,2.5kg,5-8小时
机械革命（MECHREVO）,机械革命S1 Plus,6599.00,Intel 第8代 酷睿,2.2GHz,六核,独立显卡,DDR4 2666,8G,128GB SSD,15.6英寸,3.7kg,2-5小时
华为（HUAWEI）,MateBook E BL-W19,5988.00,其它,其它,其它,其它,其它,其它,其它,其它,2.0kg,其它
APPLE苹果,0,10688.00,其它,其它,其它,其它,其它,8G,其它,13.3英寸,3.0kg,其它
华为（HUAWEI）,MatebookX,6888.00,Intel 第7代 酷睿,其它　,其它,集成显卡,其它,8G,256GB SSD,14.0英寸,2.0kg,>8小时
惠普（HP）,0,5399.00,酷睿四核,2.5GHz,四核,独立显卡,DDR4 2133,8G,其它,15.6英寸,3.0kg,5-8小时
联想（Lenovo）,0,8099.00,Intel 第8代 酷睿,1.6GHz,四核,集显+独显,DDR4 2400,16G,256GB SSD,14.0英寸,2.5kg,5-8小时
戴尔（DELL）,其它,4799.00,Intel 第8代 酷睿,其它,其它,其它,其它,8G,256GB SSD,14.0英寸,3.0kg,>8小时
华硕（ASUS）,其它,4499.00,AMD 四核处理器,2.0GHz,四核,其它,其它,8G,其它,15.6英寸,2.2kg,5-8小时
联想（Lenovo）,小新潮7000-15/小新airpro升级款,6399.00,Intel 第8代 酷睿,1.6GHz,四核,独立显卡,DDR4 2400,8G,256GB SSD,15.6英寸,1.8kg,>8小时
酷比魔方,酷比魔方 knote x,2499.00,其它,其它,其它,其它,其它,其它,其它,其它,1.06kg,（12V 2.5A充电器）  视个人使用情况而定
惠普（HP）,HP ZHAN 66 Pro G1,5699.00,Intel 第8代 酷睿,1.8GHz,四核,独立显卡,DDR4 2400,8G,16G Optane SSD,14.0英寸,2.48kg,其它
华硕（ASUS）,FX80,6699.00,Intel 第8代 酷睿,2.2GHz,其它,独立显卡,DDR4 2666,8G,128GB SSD,15.6英寸,4.0kg,2-5小时
外星人（alienware）,ALW15M,24999.00,其它,其他,其它,其它,其它,32G,其它,15.6英寸,7.0kg,2-3小时 
联想（Lenovo）,小新潮7000-14 i3,3899.00,Intel 第8代 酷睿,其它,双核,其它,DDR4 2400,4G,128GB SSD,14.0英寸,170.00g,>8小时
戴尔（DELL）,其它,4299.00,其它,其它,其它,其它,DDR4 2400,4G,其它,15.6英寸,4.0kg,2-3小时 
戴尔（DELL）,Ins14-7472,5199.00,Intel 第8代 酷睿,其它,四核,其它,DDR4 2400,8G,其它,14.0英寸,3.0kg,其它
宏碁（acer）,TMX40-51-M-50Y5(NX.VJ3CN.002),4699.00,Intel 第8代 酷睿,其它,四核,集成显卡,其它,8G,256GB SSD,14.0英寸,2.62kg,>8小时
苹果（Apple）,MacBook Pro15.4,18788.00,其它,其它,其它,其它,其它,其它,其它,15.4英寸,1.83kg,其它
ThinkPad,其它,7499.00,酷睿四核,其它,其它,其它,其它,4G,其它,14.0英寸,2.27kg,2-5小时
联想（Lenovo）,拯救者Y7000,7399.00,Intel 第8代 酷睿,2.3GHz,四核,独立显卡,DDR4 2666,8G,其它,15.6英寸,2.8kg,2-5小时
联想（Lenovo）,拯救者Y7000,6799.00,Intel 第8代 酷睿,2.3GHz,四核,独立显卡,其它,8G,128GB SSD,15.6英寸,3.98kg,2-5小时
神舟（HASEE）,优雅XS-3000S1,2299.00,其它,其它,四核,英特尔核芯显卡,其它,4G,256GB SSD,14.0英寸,2.55kg,2-3小时 
戴尔（DELL）,7572-3745,7799.00,Intel 第8代 酷睿,其它,其它,独立显卡,DDR4 2400,16G,128GB SSD,15.6英寸,3.0kg,2-3小时 
微软（Microsoft）,Surface Pro 6,19086.00,其它,其它,其它,其它,其它,其它,其它,其它,1.35kg,约13.5小时（根据实际情况而不同）
华硕（ASUS）,其它,4599.00,Intel 第8代 酷睿,其它,四核,独显+核显,DDR4 2400,8G,其它,15.6英寸,2.5kg,2-3小时 
机械革命（MECHREVO）,0,9589.00,其它,2.2GHz,其它,其它,其它,8G,其它,15.6英寸,2.0kg,2-5小时
联想（Lenovo）,小新潮7000-14 i3,4399.00,Intel 第8代 酷睿,其它,双核,其它,DDR4 2400,8G,128GB SSD,14.0英寸,170.00g,>8小时
惠普（HP）,HP Elitebook 1040 G4,12999.00,第七代智能英特尔酷睿i7处理器,2.9GHz,四核,集成显卡,DDR4 2133,16G,SSD 512GB Turbo Drive G2,14.0英寸,2.36kg,其它
戴尔（DELL）,XPS 13-9370-R1605G,9999.00,Intel 第8代 酷睿,其它,四核,集成显卡,其它,8G,256GB SSD,13.3英寸,2.49kg,>8小时
华为（HUAWEI）,0,9855.00,Intel 第8代 酷睿,其它,四核,集显+独显,其它,8G,256GB SSD,其它,1.33kg,其它
戴尔（DELL）,灵越飞匣3000 3576-1728B或1528B,4299.00,Intel 第8代 酷睿,其它,四核,独立显卡,其它,8G,其它,15.6英寸,2.2kg,2-5小时
海尔（Haier）,海尔简爱S11-64A,1649.00,Z8350,1.44GHz-1.92GHz,四核,集成显卡,其它,4G,其它,11.6英寸,1.83kg,5-8小时
惠普（HP）,其它,6298.00,其它,2.3GHz,其它,其它,其它,8G,其它,15.6英寸,2.616kg,>5小时
联想（Lenovo）,YOGA 720,6499.00,酷睿双核,基本频率：2.5 GHz-最大频率：3.1 GHz,双核,集成显卡,DDR4 2133,8G,256GB SSD,其它,2.4kg,5-8小时
联想（Lenovo）,小新 潮7000,5399.00,Intel 第8代 酷睿,其它,四核,独立显卡,DDR4 2400,8G,256GB SSD,14.0英寸,2.3kg,5-8小时
神舟（HASEE）,其它,1799.00,2950M,其它,双核,集成显卡,其它,4G,其它,14.0英寸,2.85kg,2-3小时 
联想（Lenovo）,其它,5999.00,Intel 第8代 酷睿,2.3GHz,四核,独立显卡,DDR4 2666,8G,128GB SSD,15.6英寸,2.3kg,2-5小时
惠普（HP）,其它,11999.00,Intel 第8代 酷睿,1.8GHz,四核,独立显卡,DDR4 ,16G,512GB SSD,14.0英寸,2.43kg,其它
华硕（ASUS）,S4200,4599.00,Intel 第8代 酷睿,其它,四核,独立显卡,其它,4G,128GB SSD,14.0英寸,1.3kg,5-8小时
联想（Lenovo）,其它,5199.00,Intel 第8代 酷睿,1.8GHz,四核,独立显卡,其它,8G,其它,14.0英寸,2.0kg,2-3小时 
神舟战神,其它,6199.00,Intel 第8代 酷睿,2.2GHz,六核,独显+核显,其它,8G,256GB SSD,15.6英寸,4.3kg,2-3小时 
ThinkPad,ThinkPad X280（20KFA008CD）,9999.00,i7-8550U,1.8GHz睿频至4.0GHz,四核,英特尔核芯显卡,DDR4 2400,8G,256GB SSD,12.5英寸,2.205kg,5-8小时
小米（MI）,其它,4949.00,其它,其它,其它,其它,其它,8G,其它,13.3英寸,5.0kg,>8小时
神舟（HASEE）,其它,5399.00,其它,其他,其它,其它,DDR4 2400,8G,其它,15.6英寸,2.7kg,2-3小时 
ThinkPad,S5 20JAA007CD,9599.00,第七代智能英特尔酷睿i7处理器,2.8GHz,四核,独立显卡,DDR4 2400,16G,128GB SSD,15.6英寸,2.85kg,其它
华硕（ASUS）,0,5999.00,Intel 第8代 酷睿,1.6GHz,四核,独立显卡,其它,8G,其它,14.0英寸,1.25kg,>8小时
联想（Lenovo）,V310-14,3699.00,酷睿双核i5处理器,2.5GHz,其它,独立显卡,DDR4 2133,4G,其它,14.0英寸,1.7kg,2-5小时
戴尔（DELL）,XPS 13-9370-R1809G,13999.00,Intel 第8代 酷睿,其它,四核,集成显卡,其它,16G,512GB SSD,13.3英寸,2.445kg,>8小时
联想（Lenovo）,扬天V130-15,3649.00,Intel 第7代 酷睿,2.5GHz,双核,独立显卡,DDR4 2400,4G,其它,15.6英寸,2.0kg,2-5小时
华硕（ASUS）,YX570,4799.00,AMD 四核处理器,2.00GHz,四核,集显+独显,DDR4 2400,4G,其它,15.6英寸,3.0kg,5-8小时
炫龙,其它,4199.00,其它,其他,其它,独显芯片,DDR4 2400,8G,其它,15.6英寸,2.7kg,2-3小时 
外星人（Alienware）,Alienware 17 R5-R3748B,22799.00,其它,其他,六核,独立显卡,其它,16G,256GB SSD,17.3英寸,7.24kg,其它
惠普（HP）,其它,5299.00,酷睿四核,其它,其它,其它,其它,8G,其它,14.0英寸,2.5kg,>8小时
联想（Lenovo）,YOGA 720,6499.00,酷睿双核,基本频率：2.5 GHz-最大频率：3.1 GHz,双核,集成显卡,DDR4 2133,8G,256GB SSD,其它,2.45kg,5-8小时
华硕（ASUS）,其它,4999.00,Intel 第8代 酷睿,其它,四核,独显+核显,DDR4 2400,4G,其它,15.6英寸,2.0kg,5-8小时
APPLE苹果,0,10688.00,其它,其它,其它,其它,其它,8G,其它,13.3英寸,3.0kg,其它
麦本本,小麦5,3399.00,奔腾双核,2.3GHz,双核,独立显卡,DDR4 2133,8G,240G SSD,15.6英寸,1.79kg,其它
ThinkPad,ThinkPad X280（20KFA009CD）,10999.00,i7-8550U,1.8GHz睿频至4.0GHz,四核,英特尔核芯显卡,DDR4 2400,8G,256GB SSD,12.5英寸,2.23kg,5-8小时
联想（Lenovo）,0,5299.00,Intel 第8代 酷睿,其它,其它,其它,DDR4 2133,8G,其它,15.6英寸,2.8kg,5-8小时
ThinkPad,20L7002XCD,10699.00,Intel 第8代 酷睿,1.8GHz,四核,集显+独显,DDR4 2400,8G,256GB SSD,14.0英寸,2.8kg,其它
ThinkPad,其它,5499.00,其它,1.6GHz,其它,其它,DDR4 2400,8G,其它,14.0英寸,2.81kg,2-5小时
联想（Lenovo）,其它,3999.00,其它,其它,其它,其它,其它,4G,256GB SSD,15.6英寸,2.85kg,2-5小时
雷神（ThundeRobot）,其它,6999.00,Intel 第8代 酷睿,2.2GHz,六核,独立显卡,DDR4 2400,8G,128GB SSD,15.6英寸,5.5kg,2-3小时 
联想（Lenovo）,小新潮7000,5499.00,Intel 第8代 酷睿,1.8GHz,四核,独立显卡,DDR4 2400,8G,512GB SSD,13.3英寸,3.0kg,5-8小时
其它,其它,12999.00,其它,其它,其它,其它,其它,16G,其它,其它,3.355kg,其它
联想（Lenovo）,0,5599.00,Intel 第8代 酷睿,1.6GHz,四核,集显+独显,DDR4 2400,8G,256GB SSD,14.0英寸,2.5kg,5-8小时
ThinkPad,E580,4099.00,Intel 第7代 酷睿,其它,其它,其它,DDR4 2400,4G,其它,15.6英寸,2.9kg,2-5小时
联想（Lenovo）,330c,5299.00,Intel 第8代 酷睿,1.6GHz,四核,独立显卡,DDR4 2400,8G,其它,14.0英寸,3.0kg,2-5小时
